message_id,latency_sec,input_tokens,output_tokens,raw_invalid
ep-00000-m-0093,0.8784186363220214,321,57,0
ep-00000-m-0094,0.8784186363220214,321,57,0
ep-00000-m-0095,1.0493778228759765,393,64,0
ep-00000-m-0096,1.0493778228759765,393,64,0
ep-00000-m-0097,1.0493778228759765,393,64,0
ep-00000-m-0098,1.0493778228759765,393,64,0
ep-00000-m-0099,1.0493778228759765,393,64,0
ep-00000-m-0100,0.9099757671356201,304,53,0
ep-00000-m-0101,0.9099757671356201,304,53,0
ep-00000-m-0102,0.9099757671356201,304,53,0
ep-00000-m-0103,0.9099757671356201,304,53,0
ep-00000-m-0104,0.9099757671356201,304,53,0
ep-00000-m-0105,0.9708474159240723,367,58,0
ep-00000-m-0106,0.9708474159240723,367,58,0
ep-00000-m-0107,0.9708474159240723,367,58,0
ep-00000-m-0108,0.9708474159240723,367,58,0
ep-00000-m-0109,0.9708474159240723,367,58,0
ep-00000-m-0110,1.1535558223724365,363,61,0
ep-00000-m-0111,1.1535558223724365,363,61,0
ep-00000-m-0112,1.1535558223724365,363,61,0
ep-00000-m-0113,1.1535558223724365,363,61,0
ep-00000-m-0114,1.1535558223724365,363,61,0
ep-00000-m-0115,1.1131489753723145,291,54,0
ep-00000-m-0116,1.1131489753723145,291,54,0
ep-00000-m-0117,1.1131489753723145,291,54,0
ep-00000-m-0118,1.1131489753723145,291,54,0
ep-00000-m-0119,1.1131489753723145,291,54,0
ep-00000-m-0120,0.9916262149810791,261,52,0
ep-00000-m-0121,0.9916262149810791,261,52,0
ep-00000-m-0122,0.9916262149810791,261,52,0
ep-00000-m-0123,0.9916262149810791,261,52,0
ep-00000-m-0124,0.9916262149810791,261,52,0
ep-00000-m-0125,1.02115159034729,425,57,0
ep-00000-m-0126,1.02115159034729,425,57,0
ep-00000-m-0127,1.02115159034729,425,57,0
ep-00000-m-0128,1.02115159034729,425,57,0
ep-00000-m-0129,1.02115159034729,425,57,0
ep-00000-m-0130,0.8893104076385498,337,54,0
ep-00000-m-0131,0.8893104076385498,337,54,0
ep-00000-m-0132,0.8893104076385498,337,54,0
ep-00000-m-0133,0.8893104076385498,337,54,0
ep-00000-m-0134,0.8893104076385498,337,54,0
ep-00000-m-0135,0.8726036071777343,338,52,0
ep-00000-m-0136,0.8726036071777343,338,52,0
ep-00000-m-0137,0.8726036071777343,338,52,0
ep-00000-m-0138,0.8726036071777343,338,52,0
ep-00000-m-0139,0.8726036071777343,338,52,0
ep-00000-m-0140,0.9071244239807129,331,53,0
ep-00000-m-0141,0.9071244239807129,331,53,0
ep-00000-m-0142,0.9071244239807129,331,53,0
ep-00000-m-0143,0.9071244239807129,331,53,0
ep-00000-m-0144,0.9071244239807129,331,53,0
ep-00000-m-0145,0.9053232192993164,356,55,0
ep-00000-m-0146,0.9053232192993164,356,55,0
ep-00000-m-0147,0.9053232192993164,356,55,0
ep-00000-m-0148,0.9053232192993164,356,55,0
ep-00000-m-0149,0.9053232192993164,356,55,0
ep-00000-m-0150,0.9581275463104248,434,58,0
ep-00000-m-0151,0.9581275463104248,434,58,0
ep-00000-m-0152,0.9581275463104248,434,58,0
ep-00000-m-0153,0.9581275463104248,434,58,0
ep-00000-m-0154,0.9581275463104248,434,58,0
ep-00000-m-0155,1.1085328102111816,534,61,0
ep-00000-m-0156,1.1085328102111816,534,61,0
ep-00000-m-0157,1.1085328102111816,534,61,0
ep-00000-m-0158,1.1085328102111816,534,61,0
ep-00000-m-0159,1.1085328102111816,534,61,0
ep-00000-m-0160,0.8923542022705078,482,57,0
ep-00000-m-0161,0.8923542022705078,482,57,0
ep-00000-m-0162,0.8923542022705078,482,57,0
ep-00000-m-0163,0.8923542022705078,482,57,0
ep-00000-m-0164,0.8923542022705078,482,57,0
ep-00000-m-0165,1.0341451644897461,352,52,0
ep-00000-m-0166,1.0341451644897461,352,52,0
ep-00000-m-0167,1.0341451644897461,352,52,0
ep-00000-m-0168,1.0341451644897461,352,52,0
ep-00000-m-0169,1.0341451644897461,352,52,0
ep-00000-m-0170,0.9690770626068115,300,57,0
ep-00000-m-0171,0.9690770626068115,300,57,0
ep-00000-m-0172,0.9690770626068115,300,57,0
ep-00000-m-0173,0.9690770626068115,300,57,0
ep-00000-m-0174,0.9690770626068115,300,57,0
ep-00000-m-0175,0.9835146427154541,294,54,0
ep-00000-m-0176,0.9835146427154541,294,54,0
ep-00000-m-0177,0.9835146427154541,294,54,0
ep-00000-m-0178,0.9835146427154541,294,54,0
ep-00000-m-0179,0.9835146427154541,294,54,0
ep-00001-m-0000,0.979121732711792,355,57,0
ep-00001-m-0001,0.979121732711792,355,57,0
ep-00001-m-0002,0.979121732711792,355,57,0
ep-00001-m-0003,0.979121732711792,355,57,0
ep-00001-m-0004,0.979121732711792,355,57,0
ep-00001-m-0005,0.9295089721679688,289,53,0
ep-00001-m-0006,0.9295089721679688,289,53,0
ep-00001-m-0007,0.9295089721679688,289,53,0
ep-00001-m-0008,0.9295089721679688,289,53,0
ep-00001-m-0009,0.9295089721679688,289,53,0
ep-00001-m-0010,1.0363187789916992,297,55,0
ep-00001-m-0011,1.0363187789916992,297,55,0
ep-00001-m-0012,1.0363187789916992,297,55,0
ep-00001-m-0013,1.0363187789916992,297,55,0
ep-00001-m-0014,1.0363187789916992,297,55,0
ep-00001-m-0015,0.9671701908111572,382,59,0
ep-00001-m-0016,0.9671701908111572,382,59,0
ep-00001-m-0017,0.9671701908111572,382,59,0
ep-00001-m-0018,0.9671701908111572,382,59,0
ep-00001-m-0019,0.9671701908111572,382,59,0
ep-00001-m-0020,1.2855569839477539,343,59,0
ep-00001-m-0021,1.2855569839477539,343,59,0
ep-00001-m-0022,1.2855569839477539,343,59,0
ep-00001-m-0023,1.2855569839477539,343,59,0
ep-00001-m-0024,1.2855569839477539,343,59,0
ep-00001-m-0025,1.1304172039031983,348,58,0
ep-00001-m-0026,1.1304172039031983,348,58,0
ep-00001-m-0027,1.1304172039031983,348,58,0
ep-00001-m-0028,1.1304172039031983,348,58,0
ep-00001-m-0029,1.1304172039031983,348,58,0
ep-00001-m-0030,0.9366071701049805,332,57,0
ep-00001-m-0031,0.9366071701049805,332,57,0
ep-00001-m-0032,0.9366071701049805,332,57,0
ep-00001-m-0033,0.9366071701049805,332,57,0
ep-00001-m-0034,0.9366071701049805,332,57,0
ep-00001-m-0035,0.9993701934814453,455,58,0
ep-00001-m-0036,0.9993701934814453,455,58,0
ep-00001-m-0037,0.9993701934814453,455,58,0
ep-00001-m-0038,0.9993701934814453,455,58,0
ep-00001-m-0039,0.9993701934814453,455,58,0
ep-00001-m-0040,0.9983730316162109,365,54,0
ep-00001-m-0041,0.9983730316162109,365,54,0
ep-00001-m-0042,0.9983730316162109,365,54,0
ep-00001-m-0043,0.9983730316162109,365,54,0
ep-00001-m-0044,0.9983730316162109,365,54,0
ep-00001-m-0045,0.9209661960601807,275,57,0
ep-00001-m-0046,0.9209661960601807,275,57,0
ep-00001-m-0047,0.9209661960601807,275,57,0
ep-00001-m-0048,0.9209661960601807,275,57,0
ep-00001-m-0049,0.9209661960601807,275,57,0
ep-00001-m-0050,0.9307438373565674,312,54,0
ep-00001-m-0051,0.9307438373565674,312,54,0
ep-00001-m-0052,0.9307438373565674,312,54,0
ep-00001-m-0053,0.9307438373565674,312,54,0
ep-00001-m-0054,0.9307438373565674,312,54,0
ep-00001-m-0055,1.0238852024078369,331,57,0
ep-00001-m-0056,1.0238852024078369,331,57,0
ep-00001-m-0057,1.0238852024078369,331,57,0
ep-00001-m-0058,1.0238852024078369,331,57,0
ep-00001-m-0059,1.0238852024078369,331,57,0
ep-00001-m-0060,0.8631759643554687,343,56,0
ep-00001-m-0061,0.8631759643554687,343,56,0
ep-00001-m-0062,0.8631759643554687,343,56,0
ep-00001-m-0063,0.8631759643554687,343,56,0
ep-00001-m-0064,0.8631759643554687,343,56,0
ep-00001-m-0065,1.0643115997314454,374,56,0
ep-00001-m-0066,1.0643115997314454,374,56,0
ep-00001-m-0067,1.0643115997314454,374,56,0
ep-00001-m-0068,1.0643115997314454,374,56,0
ep-00001-m-0069,1.0643115997314454,374,56,0
ep-00001-m-0070,1.0668245792388915,392,57,0
ep-00001-m-0071,1.0668245792388915,392,57,0
ep-00001-m-0072,1.0668245792388915,392,57,0
ep-00001-m-0073,1.0668245792388915,392,57,0
ep-00001-m-0074,1.0668245792388915,392,57,0
ep-00001-m-0075,0.9271284103393554,355,55,0
ep-00001-m-0076,0.9271284103393554,355,55,0
ep-00001-m-0077,0.9271284103393554,355,55,0
ep-00001-m-0078,0.9271284103393554,355,55,0
ep-00001-m-0079,0.9271284103393554,355,55,0
ep-00001-m-0080,0.8455410480499268,388,55,0
ep-00001-m-0081,0.8455410480499268,388,55,0
ep-00001-m-0082,0.8455410480499268,388,55,0
ep-00001-m-0083,0.8455410480499268,388,55,0
ep-00001-m-0084,0.8455410480499268,388,55,0
ep-00001-m-0085,0.9597517490386963,310,53,0
ep-00001-m-0086,0.9597517490386963,310,53,0
ep-00001-m-0087,0.9597517490386963,310,53,0
ep-00001-m-0088,0.9597517490386963,310,53,0
ep-00001-m-0089,0.9597517490386963,310,53,0
ep-00001-m-0090,1.0650353908538819,337,59,0
ep-00001-m-0091,1.0650353908538819,337,59,0
ep-00001-m-0092,1.0650353908538819,337,59,0
ep-00001-m-0093,1.0650353908538819,337,59,0
ep-00001-m-0094,1.0650353908538819,337,59,0
ep-00001-m-0095,0.8461167812347412,290,53,0
ep-00001-m-0096,0.8461167812347412,290,53,0
ep-00001-m-0097,0.8461167812347412,290,53,0
ep-00001-m-0098,0.8461167812347412,290,53,0
ep-00001-m-0099,0.8461167812347412,290,53,0
ep-00001-m-0100,1.0368993759155274,411,61,0
ep-00001-m-0101,1.0368993759155274,411,61,0
ep-00001-m-0102,1.0368993759155274,411,61,0
ep-00001-m-0103,1.0368993759155274,411,61,0
ep-00001-m-0104,1.0368993759155274,411,61,0
ep-00001-m-0105,0.9190501689910888,284,57,0
ep-00001-m-0106,0.9190501689910888,284,57,0
ep-00001-m-0107,0.9190501689910888,284,57,0
ep-00001-m-0108,0.9190501689910888,284,57,0
ep-00001-m-0109,0.9190501689910888,284,57,0
ep-00001-m-0110,0.8567429542541504,226,55,0
ep-00001-m-0111,0.8567429542541504,226,55,0
ep-00001-m-0112,0.8567429542541504,226,55,0
ep-00001-m-0113,0.8567429542541504,226,55,0
ep-00001-m-0114,0.8567429542541504,226,55,0
ep-00001-m-0115,0.8427629947662354,316,50,0
ep-00001-m-0116,0.8427629947662354,316,50,0
ep-00001-m-0117,0.8427629947662354,316,50,0
ep-00001-m-0118,0.8427629947662354,316,50,0
ep-00001-m-0119,0.8427629947662354,316,50,0
ep-00001-m-0120,0.9771466255187988,405,57,0
ep-00001-m-0121,0.9771466255187988,405,57,0
ep-00001-m-0122,0.9771466255187988,405,57,0
ep-00001-m-0123,0.9771466255187988,405,57,0
ep-00001-m-0124,0.9771466255187988,405,57,0
ep-00001-m-0125,1.173580265045166,436,57,0
ep-00001-m-0126,1.173580265045166,436,57,0
ep-00001-m-0127,1.173580265045166,436,57,0
ep-00001-m-0128,1.173580265045166,436,57,0
ep-00001-m-0129,1.173580265045166,436,57,0
ep-00001-m-0130,1.010532808303833,380,59,0
ep-00001-m-0131,1.010532808303833,380,59,0
ep-00001-m-0132,1.010532808303833,380,59,0
ep-00001-m-0133,1.010532808303833,380,59,0
ep-00001-m-0134,1.010532808303833,380,59,0
ep-00001-m-0135,1.2210649967193603,435,59,0
ep-00001-m-0136,1.2210649967193603,435,59,0
ep-00001-m-0137,1.2210649967193603,435,59,0
ep-00001-m-0138,1.2210649967193603,435,59,0
ep-00001-m-0139,1.2210649967193603,435,59,0
ep-00001-m-0140,1.0443048000335693,420,58,0
ep-00001-m-0141,1.0443048000335693,420,58,0
ep-00001-m-0142,1.0443048000335693,420,58,0
ep-00001-m-0143,1.0443048000335693,420,58,0
ep-00001-m-0144,1.0443048000335693,420,58,0
ep-00001-m-0145,1.3928237915039063,399,58,0
ep-00001-m-0146,1.3928237915039063,399,58,0
ep-00001-m-0147,1.3928237915039063,399,58,0
ep-00001-m-0148,1.3928237915039063,399,58,0
ep-00001-m-0149,1.3928237915039063,399,58,0
ep-00001-m-0150,1.0344964027404786,426,60,0
ep-00001-m-0151,1.0344964027404786,426,60,0
ep-00001-m-0152,1.0344964027404786,426,60,0
ep-00001-m-0153,1.0344964027404786,426,60,0
ep-00001-m-0154,1.0344964027404786,426,60,0
ep-00001-m-0155,0.9310823917388916,383,57,0
ep-00001-m-0156,0.9310823917388916,383,57,0
ep-00001-m-0157,0.9310823917388916,383,57,0
ep-00001-m-0158,0.9310823917388916,383,57,0
ep-00001-m-0159,0.9310823917388916,383,57,0
ep-00001-m-0160,1.0853341579437257,373,59,0
ep-00001-m-0161,1.0853341579437257,373,59,0
ep-00001-m-0162,1.0853341579437257,373,59,0
ep-00001-m-0163,1.0853341579437257,373,59,0
ep-00001-m-0164,1.0853341579437257,373,59,0
ep-00001-m-0165,1.1010931968688964,358,58,0
ep-00001-m-0166,1.1010931968688964,358,58,0
ep-00001-m-0167,1.1010931968688964,358,58,0
ep-00001-m-0168,1.1010931968688964,358,58,0
ep-00001-m-0169,1.1010931968688964,358,58,0
ep-00001-m-0170,1.2561431407928467,376,61,0
ep-00001-m-0171,1.2561431407928467,376,61,0
ep-00001-m-0172,1.2561431407928467,376,61,0
ep-00001-m-0173,1.2561431407928467,376,61,0
ep-00001-m-0174,1.2561431407928467,376,61,0
ep-00001-m-0175,1.1643864154815673,230,52,0
ep-00001-m-0176,1.1643864154815673,230,52,0
ep-00001-m-0177,1.1643864154815673,230,52,0
ep-00001-m-0178,1.1643864154815673,230,52,0
ep-00001-m-0179,1.1643864154815673,230,52,0
